State_code,State,Municipality,Municipal_code,Year,Treatment,MajorHighway,MajorPort,Airports,Railline,Oilline,Intlborder,Shoreline,Poppies,MajCity,Mayor,MayorParty,Attack,Attack_count,Incumbent,Population,Homicidio,id_code
21,Puebla,Ahuatlán,7,2019,1,0,0,0,0,0,0,0,0,0,Cecilia Hernández Orduña,PRI,0,0,0,642673,36,21-7
22,Queretaro,Ezequiel Montes,7,2019,1,1,0,0,0,0,0,0,0,0,Elvia Montes Trejo,MRN,0,0,0,642673,36,22-7
23,Quintana Roo,Lázaro Cárdenas,7,2019,1,1,0,0,0,0,0,1,0,0,Nivardo Mena Villanueva,PT,0,0,0,642673,28,23-7
24,San Luis Potosi,Cedral,7,2019,1,1,0,0,0,0,0,0,0,0,José Homero Mata Camarillo,PVEM,0,0,0,642673,27,24-7
25,Sinaloa,Choix,7,2019,1,0,0,1,0,0,0,0,1,0,Omar Gill Rubén Santini / Gonzalo Soto Montes,PRI,0,0,0,642673,37,25-7
26,Sonora,Atil,7,2019,1,1,0,0,0,0,0,0,0,0,Antonio Federico Celaya Urías,MC,0,0,0,642673,26,26-7
27,Tabasco,Emiliano Zapata,7,2019,1,1,0,0,1,1,0,0,0,0,Carlos Alberto Pascual Pérez Jasso,PVEM,0,0,0,642673,23,27-7
28,Tamaulipas,Camargo,7,2019,1,1,0,0,1,1,1,0,0,0,Leticia Peña Villarreal,PAN,0,0,0,44340,3,28-7
29,Tlaxcala,El Carmen Tequexquitla,7,2019,0,1,0,0,1,1,0,0,0,0,Óscar Vélez Sánchez,PRI,0,0,0,44340,6,29-7
30,Veracruz,Camarón de Tejeda,7,2019,0,0,0,0,0,0,0,0,0,0,Susana Guadalupe Ameca Parissi,PAN,0,0,0,44340,11,30-7
31,Yucatan,Cacalchén,7,2019,1,0,0,0,0,0,0,0,0,0,Abigail de Guadalupe Pérez Vázquez,PRI,0,0,0,44340,9,31-7
32,Zacatecas,Concepción del Oro,7,2019,1,1,0,0,0,0,0,0,0,0,Anastacio Maldonado Falcón,PRI,0,0,0,44340,6,32-7
1,Aguascalientes,Rincon de Romos,7,2020,0,1,0,0,0,0,0,0,0,0,María Cristina López González,PAN,0,0,0,44340,9,7-Jan
4,Campeche,Palizada,7,2020,1,0,0,0,0,0,0,1,0,0,Maritza Díaz Domínguez,PRI,0,0,0,44340,11,7-Apr
7,Chiapas,Amatenango del Valle,7,2020,1,1,0,0,0,0,0,0,0,0,Julián Bautista Gómez,PRI,0,0,0,33478,1,7-Jul
8,Chihuahua,Balleza,7,2020,1,1,0,0,0,0,0,0,1,0,Roberto Arturo Medina Aguirre,PRI,0,0,0,33478,2,7-Aug
5,Coahuila,Cuatrocienegas,7,2020,1,1,0,1,0,0,0,0,0,0,Yolanda Cantú Moncada,PAN,0,0,0,33478,2,7-May
6,Colima,Manzanillo,7,2020,1,1,1,1,1,1,0,1,0,1,Griselda Martínez Martínez,MRN,0,0,0,33478,3,7-Jun
10,Durango,Gomez Palacio,7,2020,0,1,0,0,1,1,0,0,0,1,Agustín Sosa Ramírez,PAN,0,0,0,33478,1,7-Oct
11,Guanajuato,Celaya,7,2020,1,1,0,1,1,1,0,0,0,1,Elvira Paniagua Rodríguez,PAN,0,0,0,33478,1,7-Nov
12,Guerrero,Arcelia,7,2020,1,1,0,0,0,0,0,0,1,0,David Manjarrez Miranda,MC,1,1,0,33478,1,7-Dec
13,Hidalgo,Almoloya,7,2020,0,1,0,0,0,0,0,0,0,0,Blanca Margarita Ramírez Benítez,PRI,0,0,0,16345,0,13-7
14,Jalisco,San Juanito de Escobedo,7,2020,1,1,0,0,0,0,0,0,0,0,María Guadalupe Durán Nuño,PAN,0,0,0,16345,0,14-7
15,Mexico,Amanalco,7,2020,1,1,0,0,0,0,0,0,0,0,Emma Colín Guadarrama,MRN,0,0,0,16345,0,15-7
16,Michoacan,Aporo,7,2020,1,0,0,0,0,0,0,0,0,0,Juan José Mendiola Loza,MRN,0,0,0,16345,0,16-7
17,Morelos,Cuernavaca,7,2020,1,1,0,0,1,1,0,0,0,1,Francisco Antonio Villalobos Adán,MRN,1,1,0,16345,0,17-7
18,Nayarit,Jala,7,2020,0,1,0,0,1,1,0,0,0,0,Carlos Rafael Carrillo Rodriguez,CJ,0,0,0,16345,1,18-7
19,Nuevo Leon,Aramberri,7,2020,1,1,0,0,0,0,0,0,0,0,Gaspar Salatiel del Toro Orozco,PRI,0,0,0,16345,0,19-7
20,Oaxaca,Asunción Ocotlán,7,2020,1,0,0,0,0,0,0,0,0,0,Godofredo Hernández Hernández,PRD,0,0,0,16323,0,20-7
21,Puebla,Ahuatlán,7,2020,1,0,0,0,0,0,0,0,0,0,Cecilia Hernández Orduña,PRI,0,0,0,16323,0,21-7
22,Queretaro,Ezequiel Montes,7,2020,1,1,0,0,0,0,0,0,0,0,Elvia Montes Trejo,MRN,0,0,0,16323,1,22-7
23,Quintana Roo,Lázaro Cárdenas,7,2020,1,1,0,0,0,0,0,1,0,0,Nivardo Mena Villanueva,PT,0,0,0,16323,2,23-7
24,San Luis Potosi,Cedral,7,2020,1,1,0,0,0,0,0,0,0,0,José Homero Mata Camarillo,PVEM,0,0,0,16323,0,24-7
25,Sinaloa,Choix,7,2020,1,0,0,1,0,0,0,0,1,0,Omar Gill Rubén Santini / Gonzalo Soto Montes,PRI,0,0,0,16323,0,25-7
26,Sonora,Atil,7,2020,1,1,0,0,0,0,0,0,0,0,Antonio Federico Celaya Urías,MC,0,0,0,16323,1,26-7
27,Tabasco,Emiliano Zapata,7,2020,1,1,0,0,1,1,0,0,0,0,Carlos Alberto Pascual Pérez Jasso,PVEM,0,0,0,69288,7,27-7
28,Tamaulipas,Camargo,7,2020,1,1,0,0,1,1,1,0,0,0,Leticia Peña Villarreal,PAN,0,0,0,69288,6,28-7
29,Tlaxcala,El Carmen Tequexquitla,7,2020,0,1,0,0,1,1,0,0,0,0,Óscar Vélez Sánchez,PRI,0,0,0,69288,3,29-7
30,Veracruz,Camarón de Tejeda,7,2020,0,0,0,0,0,0,0,0,0,0,Susana Guadalupe Ameca Parissi,PAN,0,0,0,69288,3,30-7
31,Yucatan,Cacalchén,7,2020,1,0,0,0,0,0,0,0,0,0,Abigail de Guadalupe Pérez Vázquez,PRI,0,0,0,69288,5,31-7
32,Zacatecas,Concepción del Oro,7,2020,1,1,0,0,0,0,0,0,0,0,Anastacio Maldonado Falcón,PRI,0,0,0,69288,1,32-7
1,Aguascalientes,Rincon de Romos,7,2021,0,1,0,0,0,0,0,0,0,0,Armando Rodríguez Domínguez,FUERZA,0,0,0,69288,6,7-Jan
4,Campeche,Palizada,7,2021,1,0,0,0,0,0,0,1,0,0,Ángela del Carmen Cámara Damas,PAN,0,0,0,83843,4,7-Apr
7,Chiapas,Amatenango del Valle,7,2021,1,1,0,0,0,0,0,0,0,0,,PRI,0,0,0,83843,9,7-Jul
8,Chihuahua,Balleza,7,2021,1,1,0,0,0,0,0,0,1,0,Jesús Augusto Medina Aguirre,PRI,0,0,0,83843,8,7-Aug
5,Coahuila,Cuatrocienegas,7,2021,1,1,0,1,0,0,0,0,0,0,Manuel Humberto Villarreal Cortéz,PRI-PRD,0,0,0,83843,5,7-May
6,Colima,Manzanillo,7,2021,1,1,1,1,1,1,0,1,0,1,Griselda Martínez Martínez,Morena,0,0,0,83843,3,7-Jun
10,Durango,Gomez Palacio,7,2021,0,1,0,0,1,1,0,0,0,1,NA,NA,0,0,0,83843,7,7-Oct
11,Guanajuato,Celaya,7,2021,1,1,0,1,1,1,0,0,0,1,Has not occured,Has not occured,0,0,0,83843,3,7-Nov
12,Guerrero,Arcelia,7,2021,1,1,0,0,0,0,0,0,1,0,Bulmaro Torres Berrum,PRI,0,0,0,112642,4,7-Dec
13,Hidalgo,Almoloya,7,2021,0,1,0,0,0,0,0,0,0,0,Has not occured,Has not occured,0,0,0,112642,4,13-7
14,Jalisco,San Juanito de Escobedo,7,2021,1,1,0,0,0,0,0,0,0,0,Octavio Gonzalez Ruiz,PAN,0,0,0,112642,12,14-7
15,Mexico,Amanalco,7,2021,1,1,0,0,0,0,0,0,0,0,María Elena Martínez Robles,MC,0,0,0,112642,22,15-7
16,Michoacan,Aporo,7,2021,1,0,0,0,0,0,0,0,0,0,Juan Agustín Torres Sandoval,MC,0,0,0,112642,16,16-7
17,Morelos,Cuernavaca,7,2021,1,1,0,0,1,1,0,0,0,1,José Luis Uriostegui Salgado,PAN,0,0,0,112642,9,17-7
18,Nayarit,Jala,7,2021,0,1,0,0,1,1,0,0,0,0,Antonio Carrillo Ramos,PT-Morena-PVEM-PANAL,0,0,0,112642,4,18-7
19,Nuevo Leon,Aramberri,7,2021,1,1,0,0,0,0,0,0,0,0,Maria Francisca Arguello Quinones,PRI/PRD,0,0,0,40211,8,19-7
20,Oaxaca,Asunción Ocotlán,7,2021,1,0,0,0,0,0,0,0,0,0,Fortino Venegas Hernández,Fuerza por México,0,0,0,40211,6,20-7
21,Puebla,Acteopan,7,2021,1,0,0,0,0,0,0,0,0,0,Álvaro Tapia Castillo,PRD,0,0,0,40211,6,21-7
22,Queretaro,Ezequiel Montes,7,2021,1,1,0,0,0,0,0,0,0,0,Enrique Vega Carriles,PAN,0,0,0,40211,12,22-7
23,Quintana Roo,Lázaro Cárdenas,7,2021,1,1,0,0,0,0,0,1,0,0,Orlando Emir Bellos Tun,MRN,0,0,0,40211,2,23-7
24,San Luis Potosi,Cedral,7,2021,1,1,0,0,0,0,0,0,0,0,Howard Francisco Aguilar Vergara,MC,0,0,0,40211,3,24-7
25,Sinaloa,Choix,7,2021,1,0,0,1,0,0,0,0,1,0,Amalia Gastelum Barraza,PAS-Morena,0,0,0,40211,2,25-7
26,Sonora,Atil,7,2021,1,1,0,0,0,0,0,0,0,0,Yolanda Castañeda Quezada,PAN-PRI-PRD,0,0,0,21472,5,26-7
27,Tabasco,Emiliano Zapata,7,2021,1,1,0,0,1,1,0,0,0,0,José Armin Marín Saury,PVEM,0,0,0,21472,0,27-7
28,Tamaulipas,Camargo,7,2021,1,1,0,0,1,1,1,0,0,0,María Del Carmen Rocha Hernández,PAN,0,0,0,21472,1,28-7
29,Tlaxcala,El Carmen Tequexquitla,7,2021,0,1,0,0,1,1,0,0,0,0,NA,NA,0,0,0,21472,0,29-7
30,Veracruz,Camarón de Tejeda,7,2021,0,0,0,0,0,0,0,0,0,0,Uriel González Alarcón,PVEM-PT-Morena,0,0,0,21472,1,30-7
31,Yucatan,Cacalchén,7,2021,1,0,0,0,0,0,0,0,0,0,Abigail De Guadalupe Pérez Vázquez,PRI-PRD,0,0,0,21472,1,31-7
32,Zacatecas,Concepción del Oro,7,2021,1,1,0,0,0,0,0,0,0,0,José Luis Martínez López,PVEM,0,0,0,21472,1,32-7
1,Aguascalientes,Pabellon de Arteaga,6,2015,0,1,0,0,0,0,0,0,0,0,Fernando Marmolejo Montoya,PT,0,0,0,7667,0,6-Jan
4,Campeche,Hopelchen,6,2015,1,1,0,0,0,0,0,0,0,0,Alonso Julian Pacheco Ucan,PRI,0,0,0,7667,0,6-Apr
7,Chiapas,Amatenango de la Frontera,6,2015,1,1,0,0,0,0,1,0,0,0,Eddie Magnol Jimenez Fernandez,PVEM,0,0,0,7667,0,6-Jul
8,Chihuahua,Bachiniva,6,2015,1,1,0,0,0,0,0,0,0,0,Armando Mendoza Andujo,PAN,0,0,0,7667,0,6-Aug
5,Coahuila,Castanos,6,2015,1,1,0,0,0,0,0,0,0,0,Jose Isabel Sepulveda Elias,COAL.,0,0,0,7667,1,6-May
6,Colima,Ixtlahuacan,6,2015,1,1,0,0,0,0,0,0,0,0,Carlos Alberto Carrasco Chavez,COAL.,0,0,0,7667,0,6-Jun
10,Durango,General Simon Bolivar,6,2015,0,0,0,0,0,0,0,0,0,0,Jose Miguel Campillo Carrete,PRI,0,0,0,7667,0,6-Oct
11,Guanajuato,Atarjea,6,2015,1,0,0,0,0,0,0,0,0,0,José Noé García Zúñiga,PAN,0,0,0,43239,0,6-Nov
12,Guerrero,Apaxtla,6,2015,1,0,0,0,0,0,0,0,1,0,Efrain Peña Damacio,PRD,0,0,0,43239,1,6-Dec
13,Hidalgo,Alfajayucan,6,2015,0,1,0,0,0,0,0,0,0,0,Oscar Angeles Garcia,PRI,0,0,0,43239,0,13-6
14,Jalisco,Ameca,6,2015,1,1,0,0,0,0,0,0,0,0,Margarito Pacheco Oliva,PAN,0,0,0,43239,0,14-6
15,Mexico,Almoloya del Río,6,2015,1,1,0,0,0,0,0,0,0,0,Juan Carlos Gutierrez Bobadilla,CPEM,0,0,0,43239,2,15-6
16,Michoacan,Apatzingan,6,2015,1,1,0,1,0,0,0,0,1,1,Uriel Chavez Mendoza,C.C.,0,0,0,43239,0,16-6
17,Morelos,Cuautla,6,2015,1,1,0,0,1,1,0,0,0,1,Jesús González Otero,PRD/PT/MC,0,0,0,43239,1,17-6
18,Nayarit,Ixtlán del Río,6,2015,0,1,0,0,1,1,0,0,0,0,NA,NA,0,0,0,36053,0,18-6
19,Nuevo Leon,Apodaca,6,2015,1,1,0,1,1,1,0,0,0,1,Desiderio Urteaga Ortegon,CPNL,0,0,0,36053,1,19-6
20,Oaxaca,Asunción Nochixtlán,6,2015,1,1,0,0,0,0,0,0,1,0,Ruben Alcides Miguel Miguel,PSD,0,0,0,36053,1,20-6
21,Puebla,Ahuacatlan,6,2015,1,0,0,0,0,0,0,0,0,0,Alberto Hernandez Francisco,CPP,0,0,0,36053,1,21-6
22,Queretaro,Corregidora,6,2015,1,1,0,1,0,0,0,0,0,1,Luis Antonio Zapata Guerrero,PAN,0,0,0,36053,0,22-6
23,Quintana Roo,José María Morelos,6,2015,1,1,0,0,0,0,0,0,0,0,Juan Manuel Parra Lopez,PRI,0,0,0,36053,1,23-6
24,San Luis Potosi,Catorce,6,2015,1,1,0,0,1,1,0,0,0,0,J. Hector Moreno Arriaga,C.C.,0,0,0,36053,0,24-6
25,Sinaloa,Culiacan,6,2015,1,1,0,1,1,1,0,1,1,1,Sergio Torres Felix,PRI,0,0,0,6878,1,25-6
26,Sonora,Arizpe,6,2015,1,1,0,0,0,0,0,0,1,0,Vidal Guadalupe Vazquez Chacon,PANAL,0,0,0,6878,0,26-6
27,Tabasco,Cunduacán,6,2015,1,1,0,1,1,0,0,0,0,1,Tiofilo Ovando Sanchez,PRD,0,0,0,6878,1,27-6
28,Tamaulipas,Bustamante,6,2015,1,0,0,0,0,0,0,0,0,0,Gildardo Chaires Pecina,PRI,0,0,0,6878,4,28-6
29,Tlaxcala,Calpulalpan,6,2015,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,6878,1,29-6
30,Veracruz,Acultzingo,6,2015,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,6878,0,30-6
31,Yucatan,Buctzotz,6,2015,1,1,0,0,0,0,0,0,0,0,Manuel Jesus Argaez Cepeda,PAN,0,0,0,6878,1,31-6
32,Zacatecas,Cañitas,6,2015,1,1,0,0,0,0,0,0,0,0,Horacio Aguilar Torres,PRI,0,0,0,20841,2,32-6
1,Aguascalientes,Pabellon de Arteaga,6,2016,0,1,0,0,0,0,0,0,0,0,Fernando Marmolejo Montoya,PT,0,0,0,20841,2,6-Jan
4,Campeche,Hopelchen,6,2016,1,1,0,0,0,0,0,0,0,0,Alonso Julian Pacheco Ucan,PRI,0,0,0,20841,3,6-Apr
7,Chiapas,Amatenango de la Frontera,6,2016,1,1,0,0,0,0,1,0,0,0,Eddie Magnol Jimenez Fernandez,PVEM,0,0,0,20841,7,6-Jul
8,Chihuahua,Bachiniva,6,2016,1,1,0,0,0,0,0,0,0,0,Armando Mendoza Andujo,PAN,0,0,0,20841,15,6-Aug
5,Coahuila,Castanos,6,2016,1,1,0,0,0,0,0,0,0,0,Jose Isabel Sepulveda Elias,COAL.,0,0,0,20841,6,6-May
6,Colima,Ixtlahuacan,6,2016,1,1,0,0,0,0,0,0,0,0,Carlos Alberto Carrasco Chavez,COAL.,0,0,0,20841,5,6-Jun
10,Durango,General Simon Bolivar,6,2016,0,0,0,0,0,0,0,0,0,0,Jose Miguel Campillo Carrete,PRI,0,0,0,13382,0,6-Oct
11,Guanajuato,Atarjea,6,2016,1,0,0,0,0,0,0,0,0,0,José Noé García Zúñiga,PAN,0,0,0,13382,0,6-Nov
12,Guerrero,Apaxtla,6,2016,1,0,0,0,0,0,0,0,1,0,Efrain Peña Damacio,PRD,0,0,0,13382,0,6-Dec
13,Hidalgo,Alfajayucan,6,2016,0,1,0,0,0,0,0,0,0,0,Oscar Angeles Garcia,PRI,0,0,0,13382,1,13-6
14,Jalisco,Ameca,6,2016,1,1,0,0,0,0,0,0,0,0,Margarito Pacheco Oliva,PAN,0,0,0,13382,0,14-6
15,Mexico,Almoloya del Río,6,2016,1,1,0,0,0,0,0,0,0,0,Juan Carlos Gutierrez Bobadilla,CPEM,0,0,0,13382,0,15-6
16,Michoacan,Apatzingan,6,2016,1,1,0,1,0,0,0,0,1,1,Uriel Chavez Mendoza,C.C.,0,0,0,13382,0,16-6
17,Morelos,Cuautla,6,2016,1,1,0,0,1,1,0,0,0,1,Jesús González Otero,PRD/PT/MC,0,0,0,11794,0,17-6
18,Nayarit,Ixtlán del Río,6,2016,0,1,0,0,1,1,0,0,0,0,NA,NA,0,0,0,11794,1,18-6
19,Nuevo Leon,Apodaca,6,2016,1,1,0,1,1,1,0,0,0,1,Desiderio Urteaga Ortegon,CPNL,0,0,0,11794,4,19-6
20,Oaxaca,Asunción Nochixtlán,6,2016,1,1,0,0,0,0,0,0,1,0,Ruben Alcides Miguel Miguel,PSD,0,0,0,11794,6,20-6
21,Puebla,Ahuacatlan,6,2016,1,0,0,0,0,0,0,0,0,0,Alberto Hernandez Francisco,CPP,0,0,0,11794,6,21-6
22,Queretaro,Corregidora,6,2016,1,1,0,1,0,0,0,0,0,1,Luis Antonio Zapata Guerrero,PAN,0,0,0,11794,2,22-6
23,Quintana Roo,José María Morelos,6,2016,1,1,0,0,0,0,0,0,0,0,Juan Manuel Parra Lopez,PRI,0,0,0,11794,4,23-6
24,San Luis Potosi,Catorce,6,2016,1,1,0,0,1,1,0,0,0,0,J. Hector Moreno Arriaga,C.C.,0,0,0,8128,1,24-6
25,Sinaloa,Culiacan,6,2016,1,1,0,1,1,1,0,1,1,1,Sergio Torres Felix,PRI,0,0,0,8128,1,25-6
26,Sonora,Arizpe,6,2016,1,1,0,0,0,0,0,0,1,0,Vidal Guadalupe Vazquez Chacon,PANAL,0,0,0,8128,2,26-6
27,Tabasco,Cunduacán,6,2016,1,1,0,1,1,0,0,0,0,1,Tiofilo Ovando Sanchez,PRD,0,0,0,8128,1,27-6
28,Tamaulipas,Bustamante,6,2016,1,0,0,0,0,0,0,0,0,0,Gildardo Chaires Pecina,PRI,0,0,0,8128,1,28-6
29,Tlaxcala,Calpulalpan,6,2016,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,8128,0,29-6
30,Veracruz,Acultzingo,6,2016,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,8128,0,30-6
31,Yucatan,Buctzotz,6,2016,1,1,0,0,0,0,0,0,0,0,Manuel Jesus Argaez Cepeda,PAN,0,0,0,5597,2,31-6
32,Zacatecas,Cañitas,6,2016,1,1,0,0,0,0,0,0,0,0,Horacio Aguilar Torres,PRI,0,0,0,5597,0,32-6
1,Aguascalientes,Pabellon de Arteaga,6,2017,0,1,0,0,0,0,0,0,0,0,Francisco Javier Rivera Luevano,PRI/ALIANZA/PT,0,0,0,5597,0,6-Jan
4,Campeche,Hopelchen,6,2017,1,1,0,0,0,0,0,0,0,0,José Ignacio España Novelo,PRI/PVEM,0,0,0,5597,2,6-Apr
7,Chiapas,Amatenango de la Frontera,6,2017,1,1,0,0,0,0,1,0,0,0,Edwin Martínez Martínez,PRI,0,0,0,5597,2,6-Jul
8,Chihuahua,Bachiniva,6,2017,1,1,0,0,0,0,0,0,0,0,Irma Delia Morales Mendoza,COALICIÓN PRI-PVEM-PT-NA,0,0,0,5597,1,6-Aug
5,Coahuila,Castanos,6,2017,1,1,0,0,0,0,0,0,0,0,Enrique Soto Ojeda,PSDI,0,0,0,5597,0,6-May
6,Colima,Ixtlahuacan,6,2017,1,1,0,0,0,0,0,0,0,0,Crispín Gutiérrez Moreno,PRI,1,1,1,3848,0,6-Jun
10,Durango,General Simon Bolivar,6,2017,0,0,0,0,0,0,0,0,0,0,Enrique Esquivel,PAN/PRD,0,0,0,3848,3,6-Oct
11,Guanajuato,Atarjea,6,2017,1,0,0,0,0,0,0,0,0,0,José Luis Rivas Loyola,PAN,0,0,0,3848,0,6-Nov
12,Guerrero,Apaxtla,6,2017,1,0,0,0,0,0,0,0,1,0,Salvador Martínez Villalobos,NNA,0,0,0,3848,0,6-Dec
13,Hidalgo,Alfajayucan,6,2017,0,1,0,0,0,0,0,0,0,0,Victor Manuel Hernandez Paredes,PRI,0,0,0,3848,0,13-6
14,Jalisco,Ameca,6,2017,1,1,0,0,0,0,0,0,0,0,Marco Antonio Castro Rosas,CPRIPVEM,0,0,0,3848,0,14-6
15,Mexico,Almoloya del Río,6,2017,1,1,0,0,0,0,0,0,0,0,Margarito Tejas Arcadio,PRI/PVEM/ALIANZA,0,0,0,3848,0,15-6
16,Michoacan,Apatzingan,6,2017,1,1,0,1,0,0,0,0,1,1,César Chávez Garibay,PRI,0,0,0,54122,12,16-6
17,Morelos,Cuautla,6,2017,1,1,0,0,1,1,0,0,0,1,Raúl Tadeo Nava,PRD,0,0,0,54122,11,17-6
18,Nayarit,Ixtlán del Río,6,2017,0,1,0,0,1,1,0,0,0,0,Jose Antonio Alvarado Valera,PBDNAY,0,0,0,54122,9,18-6
19,Nuevo Leon,Apodaca,6,2017,1,1,0,1,1,1,0,0,0,1,Oscar Alberto Cantu García,PRI,0,0,0,54122,2,19-6
20,Oaxaca,Asunción Nochixtlán,6,2017,1,1,0,0,0,0,0,0,1,0,Angela Raquel Santiago Leon,PVEM,0,0,0,54122,6,20-6
21,Puebla,Ahuacatlan,6,2017,1,0,0,0,0,0,0,0,0,0,Miguel Sebastián Santos,CPU,0,0,0,54122,4,21-6
22,Queretaro,Corregidora,6,2017,1,1,0,1,0,0,0,0,0,1,Josue David Guerrero Trapala,PAN,0,0,0,54122,1,22-6
23,Quintana Roo,José María Morelos,6,2017,1,1,0,0,0,0,0,0,0,0,Jose Dolores Baladez Chi,SQR,0,0,0,NA,0,23-6
24,San Luis Potosi,Catorce,6,2017,1,1,0,0,1,1,0,0,0,0,Francisco Daniel Calderon Coronado,PAN,0,0,0,NA,0,24-6
25,Sinaloa,Culiacan,6,2017,1,1,0,1,1,1,0,1,1,1,Francisco Antonio Castañeda Verduzco,PRI,0,0,0,NA,0,25-6
26,Sonora,Arizpe,6,2017,1,1,0,0,0,0,0,0,1,0,Mario Alberto Castro Acosta,PRI/PVEM/ALIANZA,0,0,0,NA,0,26-6
27,Tabasco,Cunduacán,6,2017,1,1,0,1,1,0,0,0,0,1,Tito Campos Piedra,PRD,0,0,0,NA,1,27-6
28,Tamaulipas,Bustamante,6,2017,1,0,0,0,0,0,0,0,0,0,Maricela Rodriguez Gonzalez,PRI-PVEM-ALIANZA,0,0,0,NA,0,28-6
29,Tlaxcala,Calpulalpan,6,2017,0,1,0,0,0,0,0,0,0,0,Vicente Hernandez Roldan,PAN,0,0,0,NA,0,29-6
30,Veracruz,Acultzingo,6,2017,0,1,0,0,0,0,0,0,0,0,Candido Carrillo Altamirano,PRD,0,0,0,NA,0,30-6
31,Yucatan,Buctzotz,6,2017,1,1,0,0,0,0,0,0,0,0,Jose Reyes Santos Aguilar,PAN,0,0,0,NA,0,31-6
32,Zacatecas,Cañitas,6,2017,1,1,0,0,0,0,0,0,0,0,Oswaldo SabagHamadani,PAN-PRD,0,0,0,NA,0,32-6
1,Aguascalientes,Pabellon de Arteaga,6,2018,0,1,0,0,0,0,0,0,0,0,Francisco Javier Rivera Luevano,PRI/ALIANZA/PT,0,0,0,NA,3,6-Jan
4,Campeche,Hopelchen,6,2018,1,1,0,0,0,0,0,0,0,0,José Ignacio España Novelo,PRI/PVEM,0,0,0,NA,7,6-Apr
7,Chiapas,Amatenango de la Frontera,6,2018,1,1,0,0,0,0,1,0,0,0,Edwin Martínez Martínez,PRI,0,0,0,NA,2,6-Jul
8,Chihuahua,Bachiniva,6,2018,1,1,0,0,0,0,0,0,0,0,Irma Delia Morales Mendoza,COALICIÓN PRI-PVEM-PT-NA,0,0,0,NA,1,6-Aug
5,Coahuila,Castanos,6,2018,1,1,0,0,0,0,0,0,0,0,Enrique Soto Ojeda,PSDI,0,0,0,NA,0,6-May
6,Colima,Ixtlahuacan,6,2018,1,1,0,0,0,0,0,0,0,0,Crispín Gutiérrez Moreno,PRI,0,0,0,NA,0,6-Jun
10,Durango,General Simon Bolivar,6,2018,0,0,0,0,0,0,0,0,0,0,Enrique Esquivel,PAN/PRD,0,0,0,NA,0,6-Oct
11,Guanajuato,Atarjea,6,2018,1,0,0,0,0,0,0,0,0,0,José Luis Rivas Loyola,PAN,0,0,0,NA,1,6-Nov
12,Guerrero,Apaxtla,6,2018,1,0,0,0,0,0,0,0,1,0,Salvador Martínez Villalobos,NNA,0,0,0,NA,0,6-Dec
13,Hidalgo,Alfajayucan,6,2018,0,1,0,0,0,0,0,0,0,0,Victor Manuel Hernandez Paredes,PRI,0,0,0,NA,1,13-6
14,Jalisco,Ameca,6,2018,1,1,0,0,0,0,0,0,0,0,Marco Antonio Castro Rosas,CPRIPVEM,0,0,0,NA,2,14-6
15,Mexico,Almoloya del Río,6,2018,1,1,0,0,0,0,0,0,0,0,Margarito Tejas Arcadio,PRI/PVEM/ALIANZA,0,0,0,NA,0,15-6
16,Michoacan,Apatzingan,6,2018,1,1,0,1,0,0,0,0,1,1,César Chávez Garibay,PRI,1,1,0,NA,0,16-6
17,Morelos,Cuautla,6,2018,1,1,0,0,1,1,0,0,0,1,Raúl Tadeo Nava,PRD,0,0,0,NA,0,17-6
18,Nayarit,Ixtlán del Río,6,2018,0,1,0,0,1,1,0,0,0,0,Jose Antonio Alvarado Valera,PBDNAY,0,0,0,NA,0,18-6
19,Nuevo Leon,Apodaca,6,2018,1,1,0,1,1,1,0,0,0,1,Oscar Alberto Cantu García,PRI,0,0,0,NA,0,19-6
20,Oaxaca,Asunción Nochixtlán,6,2018,1,1,0,0,0,0,0,0,1,0,Angela Raquel Santiago Leon,PVEM,0,0,0,NA,1,20-6
21,Puebla,Ahuacatlan,6,2018,1,0,0,0,0,0,0,0,0,0,Miguel Sebastián Santos,CPU,0,0,0,NA,1,21-6
22,Queretaro,Corregidora,6,2018,1,1,0,1,0,0,0,0,0,1,Josue David Guerrero Trapala,PAN,0,0,0,NA,0,22-6
23,Quintana Roo,José María Morelos,6,2018,1,1,0,0,0,0,0,0,0,0,Jose Dolores Baladez Chi,SQR,0,0,0,NA,0,23-6
24,San Luis Potosi,Catorce,6,2018,1,1,0,0,1,1,0,0,0,0,Francisco Daniel Calderon Coronado,PAN,0,0,0,NA,0,24-6
25,Sinaloa,Culiacan,6,2018,1,1,0,1,1,1,0,1,1,1,Francisco Antonio Castañeda Verduzco,PRI,0,0,0,NA,6,25-6
26,Sonora,Arizpe,6,2018,1,1,0,0,0,0,0,0,1,0,Mario Alberto Castro Acosta,PRI/PVEM/ALIANZA,0,0,0,NA,5,26-6
27,Tabasco,Cunduacán,6,2018,1,1,0,1,1,0,0,0,0,1,Tito Campos Piedra,PRD,0,0,0,NA,1,27-6
28,Tamaulipas,Bustamante,6,2018,1,0,0,0,0,0,0,0,0,0,Maricela Rodriguez Gonzalez,PRI-PVEM-ALIANZA,0,0,0,NA,2,28-6
